Frothing Berserker,"Whenever a minion takes damage, gain +1 Attack.",Warrior,Rare,Minion,3,2,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/frothing-berserker-200x286.png
Frozen Clone,"Secret:  After your opponent plays a minion, put 2 copies of it into your hand.",Mage,Common,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/frozen-clone-200x286.png
Frozen Crusher,"After this minion attacks,  Freeze  it.",Neutral,Rare,Minion,6,8,8,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/frozen-crusher-200x286.png
Fungal Enchanter,Battlecry:  Restore 2 Health to all friendly characters.,Neutral,Common,Minion,3,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/12/fungal-enchanter-200x286.png
Fungalmancer,Battlecry:  Give adjacent minions +2/+2.,Neutral,Common,Minion,5,2,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/12/fungalmancer-200x286.png
Furbolg Mossbinder,Battlecry:  Transform a friendly minion into a 6/6 Elemental.,Neutral,Rare,Minion,5,1,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/furbolg-mossbinder-200x286.png
Furious Ettin,Taunt,Neutral,Common,Minion,7,5,9,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/Furious-Ettin-1-200x276.png
Furnacefire Colossus,Battlecry:  Discard all weapons from your hand and gain their stats.,Neutral,Epic,Minion,6,6,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/furnacefire-colossus-200x286.png
Gadgetzan Auctioneer,"Whenever you cast a spell, draw a card.",Neutral,Rare,Minion,6,4,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/gadgetzan-auctioneer-200x286.png
Gadgetzan Ferryman,Combo:  Return a friendly minion to your hand.,Rogue,Rare,Minion,2,2,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/gadgetzan-ferryman-1-200x286.png
Gadgetzan Jouster,"Battlecry:  Reveal a minion in each deck. If yours costs more, gain +1/+1.",Neutral,Common,Minion,1,1,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/08/gadgetzan-jouster1-200x286.png
Gadgetzan Socialite,Battlecry:  Restore 2 Health.,Neutral,Common,Minion,2,2,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/gadgetzan-socialite-200x286.png
Gahz'rilla,"Whenever this minion takes damage, double its Attack.",Hunter,Legendary,Minion,7,6,9,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/gahzrilla-200x286.png
Galvanizer,Battlecry:  Reduce the Cost of Mechs in your hand by (1).,Neutral,Rare,Minion,2,1,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/07/Galvanizer-200x282.png
Gang Up,Choose a minion. Shuffle 3 copies of it into your deck.,Rogue,Common,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/08/gang-up-hd-200x286.png
Garrison Commander,You can use your Hero Power twice on your turn.,Neutral,Epic,Minion,2,2,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/07/garrison-commander-hd-200x286.png
Gather Your Party,Recruit  a minion.,Warrior,Rare,Spell,6,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/gather-your-party-1-200x286.png
Gazlowe,"Whenever you cast a 1-mana spell, add a random Mech to your hand.",Neutral,Legendary,Minion,6,3,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/12/gazlowe-200x286.png
Gelbin Mekkatorque,Battlecry:  Summon an AWESOME invention.,Neutral,Legendary,Minion,6,6,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/gelbin-mekkatorque-200x286.png
Gemstudded Golem,"Taunt 

Can only attack if you have 5 or more Armor.",Warrior,Common,Minion,6,5,9,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/12/gemstudded-golem-200x286.png
Genn Greymane,"Start of Game:  If your deck has only even-Cost cards, your starting Hero Power costs (1).",Neutral,Legendary,Minion,6,6,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/03/genn-greymane-hd-200x286.png
Gentle Megasaur,Battlecry: Adapt  your Murlocs.,Neutral,Epic,Minion,4,5,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/02/gentle-megasaur-1-200x286.png
"Genzo, the Shark","Whenever this attacks, both players draw until they have 3 cards.",Neutral,Legendary,Minion,4,5,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/genzo-the-shark-200x286.png
Geosculptor Yip,"At the end of your turn, summon a random minion with Cost equal to your Armor (up to 10).",Warrior,Legendary,Minion,8,4,8,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/IMG_0070-200x285.png
Getaway Kodo,"Secret:  When a friendly minion dies, return it to your hand.",Paladin,Rare,Spell,1,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/getaway-kodo-2-200x286.png
Ghastly Conjurer,Battlecry:  Add a  Mirror Image  to your hand.,Mage,Rare,Minion,4,2,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/07/ghastly-conjurer-200x286.png
Ghost Light Angler,Echo,Shaman,Common,Minion,2,2,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/ghost-light-angler-200x286.png
Ghostly Charger,"Divine Shield 

 Rush",Paladin,Common,Minion,5,3,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/ghostly-charger-200x286.png
Giant Anaconda,Deathrattle:  Summon a minion from your hand with 5 or more Attack.,Druid,Epic,Minion,7,5,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/giant-anaconda-200x286.png
Giant Mastodon,Taunt,Neutral,Common,Minion,9,6,10,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/giant-mastodon-200x286.png
Giant Sand Worm,"If this minion attacks another minion and kills it, it can attack again.",Hunter,Epic,Minion,8,8,8,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/03/giant-sand-worm-200x286.png
Giant Wasp,"Stealth 

 Poisonous",Neutral,Common,Minion,3,2,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/giant-wasp-200x286.png
Giggling Inventor,Battlecry:  Summon two 1/2 Mechs with  Taunt  and  Divine Shield .,Neutral,Rare,Minion,7,2,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/07/giggling-inventor-200x286.png
Gilblin Stalker,Stealth,Neutral,Common,Minion,2,2,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/12/gilblin-stalker-200x286.png
Gilded Gargoyle,Deathrattle:  Add a Coin to your hand.,Priest,Common,Minion,3,2,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/12/gilded-gargoyle-200x286.png
Gilnean Royal Guard,"Divine Shield, Rush 

Each turn this is in your hand, swap its Attack and Health.",Neutral,Rare,Minion,8,3,8,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/04/gilnean-royal-guard-hd-200x286.png
Glacial Mysteries,Put one of each  Secret  from your deck into the battlefield.,Mage,Epic,Spell,8,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/glacial-mysteries-1-200x286.png
Glacial Shard,Battlecry: Freeze  an enemy.,Neutral,Common,Minion,1,2,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/glacial-shard-1-200x286.png
Gladiator's Longbow,Your hero is Immune while attacking.,Hunter,Epic,Weapon,7,5,,2,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/gladiators-longbow-200x286.png
Glaivezooka,Battlecry: Give a random friendly minion +1 Attack.,Hunter,Common,Weapon,2,2,,2,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/12/glaivezooka-200x286.png
Glinda Crowskin,Minions in your hand have Echo.,Warlock,Legendary,Minion,6,3,7,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/03/glinda-crowskin-hd-200x286.png
Glitter Moth,"Battlecry:  If your deck has only odd-Cost cards, double the Health of your other minions.",Priest,Epic,Minion,5,4,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/03/glitter-moth-hd-200x286.png
Gloom Stag,"Taunt 

 Battlecry:  If your deck has only odd-Cost cards, gain +2/+2.",Druid,Epic,Minion,5,2,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/03/gloom-stag-hd-200x286.png
Gloop Sprayer,Battlecry:  Summon a copy of each adjacent minion.,Druid,Common,Minion,8,4,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/07/gloop-sprayer-200x286.png
Glow-Tron,Magnetic,Paladin,Common,Minion,1,1,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/08/glow-tron-200x286.png
Glowstone Technician,Battlecry:  Give all minions in your hand +2/+2.,Paladin,Epic,Minion,6,3,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/08/glowstone-technician-200x286.png
Gluttonous Ooze,Battlecry:  Destroy your opponent's weapon and gain Armor equal to its Attack.,Neutral,Epic,Minion,3,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/gluttonous-ooze-1-200x286.png
Gnash,"Give your hero +3 Attack this turn.

Gain 3 Armor.",Druid,Common,Spell,3,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/gnash-200x286.png
Gnomeferatu,Battlecry:  Remove the top card from your opponent's deck.,Warlock,Epic,Minion,2,2,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/07/gnomeferatu-1-200x286.png
Gnomeregan Infantry,Charge. Taunt.,Neutral,Common,Minion,3,1,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/12/gnomeregan-infantry-200x286.png
Gnomish Experimenter,"Battlecry: Draw a card. If it's a minion, transform it into a Chicken.",Neutral,Rare,Minion,3,3,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/gnomish-experimenter-200x286.png
Gnomish Inventor,Battlecry: Draw a card.,Neutral,Free,Minion,4,2,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/gnomish-inventor-200x286.png
Goblin Auto-Barber,Battlecry: Give your weapon +1 Attack.,Rogue,Common,Minion,2,3,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/goblin-auto-barber-200x286.png
Goblin Blastmage,"Battlecry: If you control a Mech, deal 4 damage randomly split among enemy characters.",Mage,Rare,Minion,4,5,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/goblin-blastmage-200x286.png
Goblin Bomb,Deathrattle:  Deal 2 damage to the enemy hero.,Neutral,Common,Minion,1,0,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/07/goblin-bomb-200x286.png
Goblin Prank,Give a friendly minion +3/+3 and  Rush . It dies at end of turn.,Hunter,Epic,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/08/goblin-prank-200x286.png
Goblin Sapper,Has +4 Attack while your opponent has 6 or more cards in hand.,Neutral,Rare,Minion,3,2,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/11/goblin-sapper-200x286.png
Golakka Crawler,Battlecry:  Destroy a Pirate and gain +1/+1.,Neutral,Rare,Minion,2,2,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/golakka-crawler-200x286.png
Goldshire Footman,Taunt,Neutral,Free,Minion,1,1,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/goldshire-footman-200x286.png
"Gonk, the Raptor","After your hero attacks and kills a minion, it may attack again.",Druid,Legendary,Minion,7,4,9,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/11/gonk-the-raptor-card-art-200x286.png
Gorehowl,Attacking a minion costs 1 Attack instead of 1 Durability.,Warrior,Epic,Weapon,7,7,,1,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/gorehowl-200x286.png
Gorillabot A-3,"Battlecry:  If you control another Mech,  Discover  a Mech.",Neutral,Common,Minion,4,3,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/11/gorillabot-a-3-hd-200x286.png
Gormok the Impaler,"Battlecry:  If you have at least 4 other minions, deal 4 damage.",Neutral,Legendary,Minion,4,4,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/08/gormok-the-impaler1-200x286.png
"Gral, the Shark","Battlecry:  Eat a minion in your deck and gain its stats.

 Deathrattle:  Add it to your hand.",Rogue,Legendary,Minion,5,2,2,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/11/gral-the-shark-card-art-200x286.png
Grand Archivist,"At the end of your turn, cast a spell from your deck (targets chosen randomly).",Neutral,Epic,Minion,8,4,7,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/grand-archivist-200x286.png
Grand Crusader,Battlecry:  Add a random Paladin card to your hand.,Neutral,Epic,Minion,6,5,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/08/grand-crusader-hd-200x286.png
Grave Horror,"Taunt 

Costs (1) less for each spell you've cast this game.",Priest,Rare,Minion,12,7,8,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/11/grave-horror-card-art-200x286.png
Grave Shambler,"Whenever your weapon is destroyed, gain +1/+1.",Neutral,Common,Minion,4,4,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/grave-shambler-200x286.png
Gravelsnout Knight,Battlecry:  Summon a random 1-Cost minion for your opponent.,Neutral,Rare,Minion,1,2,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/12/gravelsnout-knight-200x286.png
Greater Arcane Missiles,Shoot three missiles at random enemies that deal 3 damage each.,Mage,Epic,Spell,7,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/greater-arcane-missiles-200x286.png
Greater Healing Potion,Restore 12 Health to a friendly character.,Priest,Rare,Spell,4,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/greater-healing-potion-200x286.png
Greedy Sprite,Deathrattle:  Gain an empty Mana Crystal.,Druid,Rare,Minion,3,3,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/12/greedy-sprite-200x286.png
Green Jelly,"At the end of your turn, summon a 1/2 Ooze with  Taunt .",Neutral,Common,Minion,5,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/12/green-jelly-200x286.png
Grievous Bite,Deal 2 damage to a minion and 1 damage to adjacent ones.,Hunter,Common,Spell,2,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/03/grievous-bite-200x286.png
Griftah,Battlecry:  Discover  two cards. Give one to your opponent at random.,Neutral,Legendary,Minion,4,4,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/11/griftah-card-art-200x286.png
Grim Necromancer,Battlecry:  Summon two 1/1 Skeletons.,Neutral,Common,Minion,4,2,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/08/grim-necromancer-200x286.png
Grim Patron,"Whenever this minion survives damage, summon another Grim Patron.",Neutral,Rare,Minion,5,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2015/08/grim-patron-hd-200x286.png
Grim Rally,Destroy a friendly minion. Give your minions +1/+1.,Warlock,Rare,Spell,1,,,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/11/grim-rally-card-art-200x286.png
Grimestreet Enforcer,"At the end of your turn, give all minions in your hand +1/+1.",Paladin,Rare,Minion,5,4,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/grimestreet-enforcer-1-200x286.png
Grimestreet Informant,"Battlecry:   Discover  a Hunter, Paladin, or Warrior card.",Hunter,Rare,Minion,2,1,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/grimestreet-informant-200x286.png
Grimestreet Outfitter,Battlecry:  Give all minions in your hand +1/+1.,Paladin,Common,Minion,2,1,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/grimestreet-outfitter-200x286.png
Grimestreet Pawnbroker,Battlecry:  Give a random weapon in your hand +1/+1.,Warrior,Rare,Minion,3,3,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/grimestreet-pawnbroker-200x286.png
Grimestreet Protector,"Taunt 

 Battlecry:  Give adjacent minions  Divine Shield .",Paladin,Rare,Minion,7,6,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/grimestreet-protector-1-200x286.png
Grimestreet Smuggler,Battlecry:  Give a random minion in your hand +1/+1.,Hunter,Common,Minion,3,2,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/grimestreet-smuggler-200x286.png
Grimscale Chum,Battlecry:  Give a random murloc in your hand +1/+1.,Paladin,Common,Minion,1,2,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/grimscale-chum-200x286.png
Grimscale Oracle,Your other Murlocs have +1 Attack.,Neutral,Free,Minion,1,1,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/grimscale-oracle2-200x286.png
Grimy Gadgeteer,At the end of your turn give a random minion in your hand +2/+2.,Warrior,Common,Minion,4,4,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/grimy-gadgeteer-1-200x282.png
Grizzled Guardian,"Taunt 

 Deathrattle: Recruit  2 minions that cost (4) or less.",Druid,Rare,Minion,8,3,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/grizzled-guardian-1-200x286.png
Grommash Hellscream,Charge. Enrage: +6 Attack,Warrior,Legendary,Minion,8,4,9,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/grommash-hellscream-200x286.png
Grook Fu Master,Windfury,Neutral,Common,Minion,5,3,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/grook-fu-master-1-200x286.png
Grotesque Dragonhawk,Windfury,Neutral,Common,Minion,7,5,5,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/04/grotesque-dragonhawk-200x286.png
Grove Tender,Choose One  - Give each player a Mana Crystal; or Each player draws a card.,Druid,Rare,Minion,3,2,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/12/grove-tender-200x286.png
"Grumble, Worldshaker",Battlecry:  Return your other minions to your hand. They cost (1).,Shaman,Legendary,Minion,6,7,7,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/grumble-worldshaker-1-200x286.png
Gruul,"At the end of each turn, gain +1/+1 .",Neutral,Legendary,Minion,8,7,7,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/gruul-200x286.png
Guardian of Kings,Battlecry: Restore 6 Health to your hero.,Paladin,Free,Minion,7,5,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2014/03/guardian-of-kings-200x286.png
Guild Recruiter,Battlecry:   Recruit  a minion that costs (4) or less.,Neutral,Common,Minion,5,2,4,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/guild-recruiter-1-200x286.png
Hired Gun,Taunt,Neutral,Common,Minion,3,4,3,,https://www.hearthstonetopdecks.com/wp-content/uploads/2016/11/hired-gun-1-200x286.png
"Hir'eek, the Bat",Battlecry:  Fill your board with copies of this minion.,Warlock,Legendary,Minion,8,1,1,,https://www.hearthstonetopdecks.com/wp-content/uploads/2018/11/hireek-the-bat-card-art-200x286.png
Hoarding Dragon,Deathrattle:  Give your opponent two Coins.,Neutral,Common,Minion,4,5,6,,https://www.hearthstonetopdecks.com/wp-content/uploads/2017/11/hoarding-dragon-1-200x286.png
